"Doug Kershaw"	http://dougkershaw.com
"Keys N Krates"	http://www.keysnkrates.blogspot.com
"Khan Of Finland"	http://www.khanoffinland.com
"Christian Kiefer"	http://www.43presidencies.com
Killola	http://www.myspace.com/killola
"Kingman and Jonah"	http://www.sunkingrecords.com
"Maurice Kirya"	http://www.myspace.com/mauricekirya
"Vijay Kishore"	http://www.vijaykishore.co.uk
"Kissy Sell Out"	http://www.myspace.com/kissysellout
"Kittens Ablaze"	http://www.sonicbids.com/kittensablaze
"Kraak & Smaak"	http://www.kraaksmaak.com/
"The Krayolas"	http://www.thekrayolas.com
Kreisor	http://www.myspace.com/kreisor
Kuadrumana	http://www.sonicbids.com/KUADRUMANA
Kuroma	http://www.kuromamusic.com
"La Carrau"	http://www.lacarrau.com/
"Lady Dottie and the Diamonds"	http://www.sonicbids.com/LadyDottieandtheDiamonds
LAKE	http://www.krecs.com
"Jen Lane"	http://www.sonicbids.com/jenlane
"Jon Langford And The Pine Valley Cosmonauts"	http://www.bloodshotrecords.com/artist/jon-langford
"La Pupuna"	http://www.sonicbids.com/lapupuna
"La Snacks"	http://www.myspace.com/lasnacks
"Greg Laswell"	http://www.greglaswell.com/
"The Latebirds"	http://www.sonicbids.com/TheLatebirds3
"Laundry Room Squelchers"	http://www.squelchers.com
"Alessi Laurent-Marke"	http://www.myspace.com/alessimusic
Layabouts	http://www.sonicbids.com/LAYABOUTS
Lazywall	http://www.lazywall.com
"Vander Lee"	http://www.vanderlee.com.br
"Legendary Tiger Man"	http://www.legendarytigerman.com
"Le Le"	http://www.myspace.com/lelemusique
"Josiah Leming"	http://www.myspace.com/josiahleming
"Le Nombre"	http://www.lenombre.ca
"Les Breastfeeders"	http://www.lesbreastfeeders.ca
"Les Fauves"	http://www.sonicbids.com/LesFauves2
"Les Handclaps"	http://www.sonicbids.com/leshandclaps
"Let's Wrestle"	http://www.myspace.com/letsfuckingwrestle
"Sylvie Lewis"	http://www.sylvielewis.com
"The Life And Times"	http://thelifeandtimes.com
"Light FM"	http://www.myspace.com/lightfm
Lights	http://www.iamlights.com
"Like A Bird"	http://www.myspace.com/likeabyrd
"Tita Lima"	http://www.titalima.com
"Eric Lindell"	http://ericlindellband.com
"Lions In The Street"	http://www.lionsinthestreet.com
Lissie	http://www.myspace.com/lissiemusic
Littl'ans	http://littlans.co.uk
"Little Miss Higgins"	http://www.sonicbids.com/LittleMissHiggins
"The Little Ones"	http://myspace.com/wearethelittleones
"Loch Lomond"	http://www.lochlomondmusic.com
LoCura!	http://www.sonicbids.com/LoCura2
LoneLady	http://myspace.com/hiholonelady
Longview	http://www.longviewmusic.com
Longwave	http://longwavetheband.com
"The Long Winters"	http://www.thelongwinters.com/
"Lord T and Eloise"	http://www.lordtandeloise.com
"Los Bad Apples"	http://www.losbadapples.com
"Los Claxons"	http://www.myspace.com/claxons
"Los Fancy Free"	http://www.siliconcarne.com.mx
"Los Llamarada"	http://www.myspace.com/losllamarada
"Los Pirata"	http://www.lospirata.com
"los super elegantes"	http://lossuperelegantes.com
"Lost Bayou Ramblers"	http://www.sonicbids.com/LostBayouRamblers
"The Lost Brothers"	http://www.myspace.com/thelostbrothersmusic
"Los Utrera"	http://losutrera.blogspot.com
Loudmouf	http://WWW.MYSPACE.COM/LOUDMOUF23
Love:Fi	http://www.myspace.com/lovefi
"The Love Language"	http://www.myspace.com/thelovelanguage
"The Love Me Nots"	http://www.sonicbids.com/TheLoveMeNots
"The Lovetones"	http://www.lovetones.com
Lovvers	http://www.lovvers.co.uk
"The Low Anthem"	http://www.sonicbids.com/LowAnthem
"Lucas Santtana"	http://www.diginois.com.br
"Lucky Fonz III"	http://www.luckyfonziii.com
"Jessica Lurie"	http://www.sonicbids.com/JessicaLurie
"Terry Lynn"	http://www.sonicbids.com/TerryLynn4
"Macaco Bong"	http://www.myspace.com/macacobong
"Erika Machado"	http://www.erikamachado.com.br
"Polly Mackey"	http://www.sonicbids.com/PollyMackey
"Mad Juana"	http://www.myspace.com/madjuana
"The Mae Shi"	http://www.mae-shi.com/
"Magic Christian"	http://magicchristian.net
"Magic Lantern"	http://myspace.com/magiclanternmako
"MAGIC WANDS"	http://www.myspace.com/themagicwands
"Magno aka Magnificent"	http://www.wildliferecords.com
Mahjongg	http://www.arc6ery.com
"Pouya Mahmoodi"	http://www.sonicbids.com/PouyaMahmoodi
"The Maids Of Honor"	http://www.myspace.com/themaidsofhonor
"Willem Maker"	http://www.sonicbids.com/willemmaker
Malajube	http://www.malajube.com
"Ben Mallott"	http://myspace.com/benmallott
"Raul Malo"	http://www.raulmalo.com
Manana	http://www.sonicbids.com/manana
"Maneja Beto"	http://www.manejabeto.com
ManooghiHi	http://www.myspace.com/manooghihi
"Ida Maria"	http://www.myspace.com/idamaria
"Anya Marina"	http://myspace.com/anyamarina
"Carolyn Mark"	http://www.carolynmark.com
Marli	http://www.myspace.com/marlibuck
"Laura Marling"	http://www.lauramarling.com
"David Martell"	http://www.iamdavidmartel.com/
Maserati	http://www.sonicbids.com/maserati2
"Lorrie Matheson"	http://www.sonicbids.com/LorrieMatheson
"John Matthias & Nick Ryan"	http://www.nonclassical.co.uk
"Angie Mattson"	http://www.myspace.com/angiemattson
"Max Tundra"	http://www.maxtundra.com/
"Dent May & His Magnificent Ukulele"	http://www.dentmay.com
"The May Fire"	http://www.sonicbids.com/themayfire
Mayyors	http://www.mtstmtn.com/
"Erin McCarley"	http://www.erinmccarley.com
"Melissa McClelland"	http://www.melissamclelland.com
"Joe McDermott"	http://www.sonicbids.com/JoeMcDermottmusic
"Ian McLagan & the Bump Band"	http://www.ianmclagan.com
"Shawn David McMillen"	http://www.tompkinssquare.com
"Kiernan McMullan"	http://www.kiernanmcmullan.com
"Medi And The Medicine Show"	http://www.mediandthemedicineshow.com
"The Medic Droid"	http://www.sonicbids.com/TheMedicDroid
Meese	http://meesemusic.com
"Mekaal Hasan Band"	http://www.mekaalhasanband.com
"Meliss FX"	http://www.sonicbids.com/MelissFX
"Pedro Menendez JazzTango Ensemble"	http://www.myspace.com/pedromenendezjazztangoensamble
Metronomy	http://www.metronomy.co.uk
"Mi Ami"	http://www.myspace.com/miamiamiami
Micachu	http://www.myspace.com/micayomusic
Michna	http://www.myspace.com/eggfooyoung
"Midnight Peacocks"	http://www.sonicbids.com/MidnightPeacocks
"Midnight Youth"	http://www.sonicbids.com/MidnightYouth
"The Mighty Stef"	http://www.myspace.com/themightystefband
"Mika Miko"	http://www.myspace.com/mikamiko
Milow	http://www.milow.be
"Miniature Tigers"	http://www.sonicbids.com/MiniatureTigers
"Gabriel Minnikin"	http://www.sonicbids.com/GabrielMinnikin
"Miracle Fortress"	http://www.secretcityrecords.com/miracle.html
Mirah	http://www.krecs.com
Mirrorkicks	http://www.mirrorkicks.com/
"The Miserable Rich"	http://www.myspace.com/themiserablerich
Mishka	http://www.mishka.com
"Mixtapes & Cellmates"	http://www.myspace.com/mixtapesandcellmates
"The Moaners"	http://themoaners.com
Modex	http://www.planetamodex.com.ar
Mojoe	http://mojoefamily.com
Mom	http://westernvinyl.com/mom.html
Monareta	http://www.sonicbids.com/MONARETA
Moneen	http://www.moneen.com
Monokino	http://www.monokino.com
Monotonix	http://www.monotonix.com
"Monte Negro"	http://www.montenegrorocks.com
"The Moog"	http://www.myspace.com/moogband
"Moonlight Towers"	http://www.moonlighttowers.com
"Colin Moore"	http://www.myspace.com/colinsacoustic
"Daniel Martin Moore"	http://www.danielmartinmoore.com
"Tony Moore"	http://www.tonymooremusic.com
"Tanya Morgan"	http://tanyamorgan.com
Moriarty	http://www.sonicbids.com/MORIARTYontheroad
"Motel Motel"	http://www.sonicbids.com/motelmotel
"Mother Mother"	http://www.sonicbids.com/mothermother
Moth!Fight!	http://www.sonicbids.com/mothfight0
"Mr Lif"	http://www.myspace.com/mrlif
"Mt. St. Helens Vietnam Band"	http://www.myspace.com/mtsthelensvietnamband
"Muck and the Mires"	http://www.sonicbids.com/MuckandtheMires
"Krista Muir"	http://www.myspace.com/kristallmuir
"Mumford & Sons"	http://www.myspace.com/mumfordandsons
"Mundo Livre Sa"	http://www.mundolivresa.com
"Colin Munroe"	http://www.myspace.com/colinmunroe
Murder	http://www.myspace.com/murderdk
"Ramiro Musotto"	http://www.ramiromusotto.com
"My Disco"	http://www.mydisco.com.au
"My Education"	http://www.myspace.com/myeducation
"My Federation"	http://www.sonicbids.com/MyFederation
"Myka 9"	http://www.myspace.com/mykanyne
"My Sad Captains"	http://www.myspace/mysadcaptains
"Mythical Beast"	http://myspace.com/mythicalbeast
"Nacho Vegas"	http://www.limbostarr.com/nachovegas.html
Nacional	http://www.myspace.com/wearenacional
"Naked On the Vague"	http://www.myspace.com/nakedonthevague
Nancy	http://nancyonline.org
"Terra Naomi"	http://www.terranaomi.com
"Nashville Pussy"	http://www.nashvillepussy.com
"Natalie Portman's Shaved Head"	http://www.sonicbids.com/NataliePortmansShavedHead
Navel	http://www.sonicbids.com/Navel
NeckBone	http://www.myspace.com/neckbone512
"Paula Nelson Band"	http://www.sonicbids.com/PaulaNelsonBand
Nevertheless	http://neverthelessmusic.com
"NID & SANCY"	http://www.nidandsancy.com
"Night Horse"	http://www.myspace.com/nighthorsemusic
NLF3	http://www.myspace.com/nlf3
"No Kids"	http://www.myspace.com/nokidsband
NOMO	http://www.nomomusic.com
Notekillers	http://www.myspace.com/notekillers
Novalima	http://www.novalima.net
"Justin Nozuka"	http://www.justinnozuka.com
Obits	http://www.subpop.com/artists/obits
Ocelot	http://www.myspace.com/ocelotmthrfckrs
"The Officers"	http://www.myspace.com/theofficers
Ohbijou	http://www.ohbijou.com
"Oh Land"	http://www.sonicbids.com/OhLand
"Oh Sees"	http://www.myspace.com/ohsees
"Oh Susanna"	http://www.ohsusanna.com
Ohtis	http://www.ohtis.com
"ok city ok"	http://www.okcityok.com
Okou	http://www.sonicbids.com/Okou
"Valeria Oliveira"	http://valeriaoliveira.mus.br
"Fionn O Lochlainn"	http://fionnolochliann.com
"Olympus Mons"	http://www.sonicbids.com/OlympusMons3
"1001 Nights Orchestra"	http://www.sonicbids.com/1001NightsOrchestra
Operahouse	http://www.operahousehq.com
"The Orchid Highway"	http://www.sonicbids.com/TheOrchidHighway
Orphan	http://www.sonicbids.com/orphan
"orquesta tipica fernandez fierro"	http://www.fernandezfierro.com
"The O's"	http://www.myspace.com/wearetheos
"Other Lives"	http://www.myspace.com/otherlives
Outasight	http://www.myspace.com/iamoutasight
"Out From Animals"	http://www.sonicbids.com/OUTFROMANIMALS
"Craig Owens"	http://iamcraigowens.com
"The Pack A.D."	http://www.thepackafterdeath.com
"Chase Pagan"	http://www.myspace.com/chasepagan
"Doug Paisley"	http://myspace.com/dougpaisley
"Ruth Palmer"	http://www.ruthpalmer.com
"Paolo ""Apollo"" Negri"	http://www.myspace.com/hammondfunk
"Paper Lions"	http://www.sonicbids.com/PaperLions
Papertrigger	http://www.sonicbids.com/PAPERTRIGGER
"The Paranoid Critical Revolution"	http://theparanoidcriticalrevolution.com
"Parenthetical Girls"	http://www.slendermeanssociety.com/parenthetical
"The Parlotones"	http://www.sonicbids.com/TheParlotones
"The Parties"	http://www.myspace.com
"Passion Pit"	http://www.myspace.com/passionpitjams
"Past Lives"	http://www.myspace.com/pastlivesmusic
"paté de fuá"	http://www.patedefua.com
"Patrick Park"	http://patrickpark.net
"Patty Hurst Shifter"	http://www.PattyHurstShifter.com
"Jared Paul"	http://www.strangefamousrecords.com
"Howard Eliott Payne"	http://www.myspace.com/howardeliottpayne
"Pearl and the Puppets"	http://profile.myspace.com/index.cfm?fuseaction=user.viewprofile&friendID=55996867
PEDESTRIAN	http://pedestrianmusic.org
"The Peekers"	http://www.myspace.com/thepeekers
Peelander-Z	http://www.peelander-z.com
"The Pepper Pots"	http://www.thepepperpots.com
"Elvis Perkins In Dearland"	http://www.elvisperkinsindearland.com
"Mandi Perkins"	http://www.mandiperkins.com
"The Perpetrators"	http://www.sonicbids.com/Perpetrators
"Pete Philly & Perquisite"	http://www.petephillyandperquisite.com
"Peter Bjorn and John"	http://www.peterbjornandjohn.com/
"Peter's Songs"	http://www.myspace.com/pedromenendezsongs
"Pictures And Sound"	http://www.picturesandsound.com
"Pierre de Reeder"	http://pierredereeder.com
"Pink Mountaintops"	http://www.blackmountainarmy.com
"The Pink Noise"	http://www.myspace.com/thepinknoise2
"The Pink Spiders"	http://www.thepinkspiders.com
"Pin Me Down"	http://www.sonicbids.com/PinMeDown
"Jefferson Pitcher"	http://www.43presidencies.com
"The Plastic Wave"	http://www.myspace.com/theplasticwave
"+/- {Plus/Minus}"	http://plusmin.us
Pocahaunted	http://www.myspace.com/pocahaunted
"Poet In Process"	http://www.sonicbids.com/PoetInProcess
"Po' Girl"	http://www.sonicbids.com/PoGirl
"Poison Arrows"	http://www.myspace.com/poisonarrows77
"Leon Polar"	http://www.leon-polar.com
"Polka Madre"	http://www.polkamadre.com
Pompeii	http://www.pompeiimusic.com
Pong	http://www.sonicbids.com/Pong
"Pop Levi"	http://www.poplevi.com
"Popular Damage"	http://www.sonicbids.com/populardamage
"Port Amoral"	http://myspace.com/portamoral
porterdavis	http://www.sonicbids.com/porterdavis
"Port O'Brien"	http://www.portobrien.com
"The Postelles"	http://www.myspace.com/thepostelles
"Post War Years"	http://www.sonicbids.com/PostWarYears
"Powell St. John"	http://www.myspace.com/powellstjohn
PowerSolo	http://www.powersolo.dk
"The Pragmatic"	http://www.sonicbids.com/thepragmatic
"Precious Blood"	http://www.myspace.com/preciousbloodmusic
"Primal Scream"	http://www.primalscream.net
Princeton	http://www.princeton-band.com
"The Proclaimers"	http://www.proclaimers.co.uk
"Project Jenny, Project Jan"	http://www.sonicbids.com/PJPJ
"Gabriel Prokofiev"	http://www.myspace.com/gabrielprokofiev
Prolyphic	http://www.strangefamousrecords.com
"Matt Pryor"	http://www.myspace.com/mattpryorsongs
"Joe Pug"	http://www.sonicbids.com/joepugmusic
"Vince P"	http://www.sonicbids.com/VincePSpacePirateRecords
"Josh Pyke"	http://www.joshpyke.com
"Masha Qrella"	http://www.myspace.com/mashaqrella
Quaff	http://quaff.jp
"The Quarter After"	http://www.myspace.com/thequarterafter
"The Queers"	http://www.thequeersrock.com
Question	http://www.myspace.com/question
"Rabid Rabbit"	http://www.myspace.com/rabidrabbitlives
"Alicia Jo Rabins"	http://www.myspace.com/brooklynfiddler
"Radio Luxembourg"	http://www.myspace.com/radiolux
Rafter	http://www.myspace.com/rafterroberts
"Kristoffer Ragnstam"	http://www.ragnstam.com
"Ra Ra Riot"	http://www.rarariot.com
"Ratas del Vaticano"	http://www.myspace.com/ratasdelvaticano
"The Raveonettes"	http://www.theraveonettes.com
"The Reaction"	http://www.starcleaner.com
"Red Cortez"	http://www.theweatherundergroundband.com
Rediscover	http://rediscover.info
"Red Light Company"	http://redlightcompany.co.uk
"Red Red Meat"	http://www.subpop.com/artists/red_red_meat
"Red Riders"	http://www.redriders.net
"Eli Paperboy Reed & the True Loves"	http://www.myspace.com/elipaperboyreed
"Reef The Lost Cauze"	http://www.myspace.com/reefthelostcauze
"Reflection Eternal"	http://www.blacksmithnyc.com
"Republic of Loose"	http://www.sonicbids.com/RepublicOfLoose
"The Republic Tigers"	http://myspace.com/therepublictigers
"The Rescues"	http://www.myspace.com/therescues
"Reverend Peyton's Big Damn Band"	http://www.bigdamnband.com
"Brandon Rhyder"	http://www.brandonrhyder.com
"Mia Riddle"	http://www.miariddle.com
"Right Away, Great Captain!"	http://www.myspace.com/rightawaygreatcaptain
"Right Or Happy"	http://www.myspace.com/thereiversofficial
"Valerio Rinaldi"	http://www.valeriorinaldi.com.ar
"Ringo Deathstarr"	http://ringodeathstarr.com
"Riotous Brothers"	http://www.riotousbrothers.co.uk
"Rita Redshoes"	http://myspace.com/ritaredshoes
"Rival Schools"	http://www.myspace.com/rivalschoolsunitedbyfate
"River City Tanlines"	http://www.myspace.com/rivercitytanlines
"The River Phoenix"	http://www.myspace.com/theriverphoenixband
"The River Raid"	http://www.sonicbids.com/riverraid
Robedoor	http://notnotfun.com/robedoor.htm
"Rocco Deluca and the Burden"	http://www.roccodeluca.com
Rokhsan	http://www.wcsrecords.com/rokhsan
RokkaTone	http://www.rokkatone.com
"Roll The Tanks"	http://www.rollthetanks.com
"Rolo Tomassi"	http://www.myspace.com/rolotomassi
"Eileen Rose"	http://www.sonicbids.com/EileenRose
"Rosie And The Goldbug"	http://www.rosieandthegoldbug.com
"Anni Rossi"	http://www.myspace.com/annirossi
"Ross Royce"	http://www.sonicbids.com/RossRoyce
"Round Table Knights"	http://www.sonicbids.com/RoundTableKnights
"Royal Bangs"	http://www.royalbangs.com
"Ruby Coast"	http://www.myspace.com/rubycoast
"Ruido Rosa"	http://www.ruidorosa.com
"Russian Futurists"	http://www.russianfuturists.com
"Rye Rye"	http://www.myspace.com/tharealryerye
Sagapool	http://www.sonicbids.com/Sagapool
Sakin	http://sakinweb.com/index_eng.html
"Salt & Samovar"	http://www.sonicbids.com/SaltSamovar2
SambaDa	http://www.sonicbids.com/sambada
"Samba de Rainha"	http://www.sambaderainha.com.br
"Sanguine Piss"	http://www.breathmint.net/sp.htm
"San Saba County"	http://sansabacounty.net
"Ximena Sariñara"	http://www.ximenamusic.com
"Satin Dolls"	http://satindolls.com.mx
Savia	http://www.sonicbids.com/SAVIA2
"Mathew Sawyer And The Ghosts"	http://www.myspace.com/theghostsmyspace
"Say Hi"	http://www.ilikesayhi.com
"Bryan Scary and The Shredding Tears"	http://www.bryanscary.com
"Danny Schmidt"	http://www.sonicbids.com/DannySchmidt
"Scissors for Lefty"	http://www.sonicbids.com/ScissorsForLefty
"Scorpion Child"	http://www.scorpionchild.com
"Scotland Yard Gospel Choir"	http://www.myspace.com/scotlandyardgospelchoir
"Scram C Baby"	http://www.scramcbaby.nl
"Screaming Tea Party"	http://www.myspace.co.uk/screamingteaparty
Scribe	http://www.scribescribe.com
"The Sea"	http://www.sonicbids.com/TheSeaSounds
Seabird	http://www.sonicbids.com/Seabird
Sealife	http://www.myspace.com/sealifemusic
"Kevin Seconds"	http://www.kevinseconds.com
"The Secret Life of Sofia"	http://www.myspace.com/thesecretlifeofsofia
"Selma Oxor"	http://www.myspace.com/selmaoxor
"Jay Semko"	http://www.sonicbids.com/jaysemko
"The Service Industry"	http://www.theserviceindustry.net
"Sgt Dunbar and the Hobo Banned"	http://www.sonicbids.com/SgtDunbar
"The Shackeltons"	http://www.theshackeltons.com
Shad	http://www.sonicbids.com/Shad3
"The Shaky Hands"	http://www.myspace.com/shakyhands
"Edward Sharpe and the Magnetic Zeros"	http://myspace.com/edwardsharpe
"The She Creatures"	http://www.myspace.com/theshecreatures
Shellshag	http://www.myspace.com/shellshag
"Samantha Shelton"	http://www.eagleear.com
"The Shitsez"	http://www.myspace.com/theshitsez
Sholi	http://www.sholimusic.com/
"Shelley Short"	http://www.shelleyshortmusic.com/
"Shout Out Out Out Out"	http://www.sonicbids.com/ShoutOutOutOutOut
"The Shys"	http://www.theshys.com
SICKBOY	http://www.myspace.com/sickboyofficial
"The S.I.G.I.T."	http://www.sonicbids.com/thesigit
"The Silos"	http://www.thesilos.net
"Kristoff Silva"	http://www.kristoffsilva.com.br
"Ana Silvera"	http://www.anasilvera.com
"Alina Simone"	http://www.alinasimone.com
SIMPLIFIRES	http://www.simplifires.com
Skavenjah	http://www.sonicbids.com/Skavenjah
Skibunny	http://www.myspace.com/skibunnyclub
"Sky Larkin"	http://www.wearskylarkin.net
"The Slants"	http://www.sonicbids.com/TheSlants
"Slaves to Gravity"	http://myspace.com/slavestogravityofficial
Sleep	http://www.strangefamousrecords.com
Sleepercar	http://www.sleepercarmusic.com
"The Sleepover Disaster"	http://www.thesleepoverdisaster.com
"Langhorne Slim"	http://www.sonicbids.com/LanghorneSlim2
"Sloth Scamper"	http://www.myspace.com/slothscamper
"Slough Feg"	http://sloughfeg.com
"Slow Club"	http://myspace.com/slowclub
"Amber Smith"	http://www.ambersmith.de
"Drew Smith's Lonely Choir"	http://www.sonicbids.com/DrewSmith
Smokekiller	http://www.sonicbids.com/smokekiller
"Snake & Jet's Amazing Bullit Band"	http://www.snakeandjet.dk
"Anthony Snape"	http://www.anthonysnape.com
Snoblind	http://www.snoblind.com
"The Soft Pack"	http://www.myspace.com/thesoftpack
Soko	http://www.myspace.com/mysoko
Solace	http://www.sonicbids.com/Solace8
"Solange and the Hadley Street Dreams"	http://www.solangemusic.com
"Solid Gold"	http://www.myspace.com/solidgoldband
S.O.M.B.A.	http://www.somba.com.br
"Someone Still Loves You Boris Yeltsin"	http://www.sslyby.com
Somi	http://www.somimusic.com
"The Sonics"	http://www.myspace.com/thesonicsboom
Sonpub	http://www.sonpub.com
"Sons of Albion"	http://www.myspace.com/sonsofalbionuk
"Rosalie Sorrels"	http://www.rosaliesorrels.com
sorry-ok-yes	http://www.myspace.com/sorryokyes
Soulico	http://www.myspace.com/soulicocrew
"Sounds Under Radio"	http://www.soundsunderradio.com
SpecialThanks	http://www.specialthanks777.com
"The Spinto Band"	http://www.spintoband.com
"Spiral Stairs"	http://www.billions.com
Sprengjuhollin	http://www.sonicbids.com/sprengjuhollin
"Stardeath and White Dwarfs"	http://www.myspace.com/stardeath
Starsailor	http://www.starsailor.com
"Stars of Track and Field"	http://starsoftrackandfield.com
"Steed Lord"	http://www/myspace.com/steedlord
"Jeffrey Steele"	http://www.jeffreysteele.net
"Adam Stephens"	http://www.twogallants.com/
"Stereo Pony"	http://www.stereopony.com/
"Leni Stern"	http://www.sonicbids.com/LeniStern
"Steso Songs"	http://www.stesosongs.com
Stoney	http://www.sonicbids.com/Stoney2
"Stupid Party"	http://www.starcleaner.com
"St. Vincent"	http://www.ilovestvincent.com
Sub-division	http://www.myspace.com/subdsubd
"The Subjects"	http://www.thesubjects.net
"Alyssa Suede"	http://www.sonicbids.com/AlyssaSuede
"Peggy Sue"	http://www.myspace.com/peggysueandthepirates
"The Summer Wardrobe"	http://www.thesummerwardrobe.com
"Sun Araw"	http://myspace.com/magiclanternmako
Superdrag	http://www.superdrag.com
Superguidis	http://www.superguidis.com.br
Supersonic	http://myspace.com/supersonichu
"Surinder Sandhu Band"	http://www.sonicbids.com/SurinderSandhuBand
"Sway Machinery"	http://www.swaymachinery.com/
"Fernanda Takai"	http://www.fernandatakai.com.br
"Talk To Angels"	http://www.sonicbids.com/TalkToAngels
"The Tallest Man On Earth"	http://www.thetallestmanonearth.se
"Sofia Talvik"	http://www.sonicbids.com/makakisofiatalvik
"David Tamaoka"	http://www.myspace.com/davidtamaoka
TarantisT	http://www.tarantists.com
TAT	http://www.sonicbids.com/TATness
"Kim Taylor"	http://www.kim-taylor.net
"Maria Taylor"	http://www.maria-taylor.com
"T-Bird & The Breaks"	http://www.sonicbids.com/tbirdandthebreaksepk
"Teenage Bottlerocket"	http://www.myspace.com/teenagebottlerocket
"The Teeners"	http://www.myspace.com/theteeners
Telekinesis!	http://www.myspace.com/michaelbenjaminlerner
Telerama	http://www.telerama.com.br
"The Temper Trap"	http://www.sonicbids.com/TheTemperTrap
"Here We Go Magic feat. Luke Temple"	http://www.myspace.com/luketemple
"Owen Temple"	http://www.sonicbids.com/OwenTemple
Temposhark	http://www.sonicbids.com/Temposhark
"Ten Out of Tenn"	http://www.myspace.com/tenoutoftenn
"Gordie Tentrees"	http://www.sonicbids.com/GordieTentrees
"DON TETTO"	http://www.myspace.com/dontetto
"That 1 Guy"	http://www.sonicbids.com/That1Guy
"Thee Headliners"	http://www.starcleaner.com
Theodore	http://www.theodoremusic.net
"Theoretical Girl"	http://myspace.com/iamtheoreticalgirl
"The Right Ons"	http://www.therightons.com
"These Arms Are Snakes"	http://www.myspace.com/thesearmsaresnakes
"The Third Man"	http://www.thethirdman.com
13ghosts	http://www.sonicbids.com/13ghostsmusic
"This Bike is a Pipe Bomb"	http://www.starcleaner.com
"This Drama"	http://www.thisdrama.com
"neil thomas"	http://www.neilthomasmusic.com
"Rod Thomas"	http://www.myspace.com/rodthomasmusic
"Sandi Thom"	http://www.sonicbids.com/SandiThom
"Those Dancing Days"	http://www.myspace.com/thosedancingdays
3oh!3	http://www.3oh3music.com/
"Throw Me The Statue"	http://www.myspace.com/throwmethestatue
Thunderheist	http://www.thunderheist.com
"J. Tillman"	http://www.jtillmanmusic.com/
"Timothy Bracy's Collection Agency"	http://www.myspace.com/collectionagencyband
"The Tiny"	http://www.sonicbids.com/TheTiny
"Tiny Masters of Today"	http://www.myspace.com/tinymasters
"Tiny Vipers"	http://www.subpop.com/artists/tiny_vipers
T!Katz	http://www.tkatzmusic.com
"Shugo Tokumaru"	http://www.shugotokumaru.com
"Tokyo Sex Destruction"	http://www.myspace.com/tokyosexdestruction
"Tom Cary"	http://www.myspace.com/tomtomcary
"Tony's Hotel"	http://myspace.com/jogtown
Torngat	http://www.torngat.ca
"To The Bones"	http://www.sonicbids.com/ToTheBones2
"The Toxic Avenger"	http://www.myspace.com/toxavanger
"Toy Horses"	http://www.sonicbids.com/ToyHorses
"The Transpersonals"	http://www.myspace.com/thetranspersonals
TRE9	http://www.tre9online.com
"Triple Cobra"	http://www.triplecobra.com
"True Widow"	http://www.myspace.com/truewidow
"Lissy Trullie"	http://www.myspace.com/lizzytrullie
Truthlive	http://www.myspace.com/truthlive
Tulsa	http://www.myspace.com/tulsamusic
"Tungsten Coil"	http://tungstencoil.com
"Turbo Fruits"	http://www.turbofruits.com
Turbowolf	http://www.myspace.com/turbowolfband
"Frank Turner"	http://www.frank-turner.com/blog.html
"The Tutts"	http://www.myspace.com/thetutts
2020Soundsystem	http://www.myspace.com/2020soundsystem
"Twilight Hotel"	http://www.sonicbids.com/TwilightHotel
"Twin Atlantic"	http://www.myspace.com/twinatlantic
"Two Dollar Bash"	http://www.sonicbids.com/TwoDollarBash
"Two Hours Traffic"	http://www.sonicbids.com/twohourstraffic
2Mex	http://www.strangefamousrecords.com
"Uncle Lucius"	http://www.myspace.com/unclelucius
"Underwater Tea Party"	http://www.sonicbids.com/UnderwaterTeaParty
U-N-I	http://www.myspace.com/unimuzik
"The Upsidedown"	http://theupsidedown.com
"U.S. Girls"	http://www.myspace.com/usgirlsss
"Francisca Valenzuela"	http://www.sonicbids.com/FranciscaValenzuela
Valis	http://www.smallstone.com/26-valis.html
"David Vandervelde"	http://www.davidvandervelde.com
Vandex	http://www.myspace/vandexspace
Vanguart	http://www.sonicbids.com/vanguart
"The Vaselines"	http://www.myspace.com/thevaselinesarealive
"Venice Is Sinking"	http://www.veniceissinking.net
"Venison Whirled"	http://www.myspace.com/venisonwhirled
Verde3	http://www.sonicbids.com/verde3
"Very Be Careful"	http://www.verybecareful.com
Vessels	http://vesselsband.com
Vetiver	http://www.vetiverse.com
"Via Audio"	http://viaaudio.net
"Vinil Laranja"	http://www.myspace.com/vinillaranja
VINILOVERSUS	http://www.myspace.com/viniloversus
Violens	http://www.violensmusic.com
"Virgin Passages"	http://www.sonicbids.com/VirginPassages
"Viva Voce"	http://www.vivavoce.com
"Patricia Vonne"	http://www.patriciavonne.com
"Ann Vriend"	http://www.sonicbids.com/AnnVriend
"Amy Wadge"	http://www.amywadge.com
"Brooke Waggoner"	http://www.brookewaggoner.com
"The Wailing Wall"	http://www.myspace.com/jesserifkin
Wale	http://www.myspace.com/wale
"Seth Walker"	http://www.sethwalker.com
Wallpaper.	http://www.myspace.com/wallpaper
"Lucy Walsh"	http://www.myspace.com/lucywalsh
"Warmer Milks"	http://www.animaldisguise.com/warmermilks/
"The War on Drugs"	http://www.thewarondrugs.net
"Money Waters"	http://www.moneywaters.com
"The Wave Pictures"	http://www.thewavepictures.com
"Wax Fang"	http://www.myspace.com/waxfang
"Sean Wayland"	http://www.sonicbids.com/seanwayland
